"date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"2025-01-17","EDward Gaming",3,0,3,33.7,27,58,0.47,0.84,,"-7.1%",,,,"67%","33%",,,"67%","67%","33%","21%",,,"33%","48.1%","47.1%",3.34,1.37,1.33
"2025-01-17","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-17","LGD Gaming",3,0,3,34.9,51,76,0.67,1.21,,"-7.3%",,,,"33%","67%",,,"67%","67%","0%","45%",,,"20%","47.4%","47.8%",3.17,1.39,1.51
"2025-01-17","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-17","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-17","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-17","ThunderTalk Gaming",4,3,1,35,65,50,1.3,0.82,,"5.5%",,,,"75%","25%",,,"50%","29%","75%","67%",,,"71%","50.1%","53.2%",3.53,1.47,1.47
"2025-01-17","Ultra Prime",4,1,3,30,51,67,0.76,0.98,,"-11.9%",,,,"50%","25%",,,"25%","38%","50%","44%",,,"67%","47.9%","47.2%",3.3,1.52,1.44
"2025-01-17","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-18","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-18","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-18","EDward Gaming",3,0,3,33.7,27,58,0.47,0.84,,"-7.1%",,,,"67%","33%",,,"67%","67%","33%","21%",,,"33%","48.1%","47.1%",3.34,1.37,1.33
"2025-01-18","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-18","LGD Gaming",3,0,3,34.9,51,76,0.67,1.21,,"-7.3%",,,,"33%","67%",,,"67%","67%","0%","45%",,,"20%","47.4%","47.8%",3.17,1.39,1.51
"2025-01-18","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-18","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-18","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-18","Team WE",3,0,3,33,35,59,0.59,0.95,,"-10.9%",,,,"67%","33%",,,"33%","56%","67%","55%",,,"50%","48.5%","42.8%",3.36,1.41,1.37
"2025-01-18","ThunderTalk Gaming",4,3,1,35,65,50,1.3,0.82,,"5.5%",,,,"75%","25%",,,"50%","29%","75%","67%",,,"71%","50.1%","53.2%",3.53,1.47,1.47
"2025-01-18","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-18","Ultra Prime",4,1,3,30,51,67,0.76,0.98,,"-11.9%",,,,"50%","25%",,,"25%","38%","50%","44%",,,"67%","47.9%","47.2%",3.3,1.52,1.44
"2025-01-18","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-19","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-19","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-19","EDward Gaming",3,0,3,33.7,27,58,0.47,0.84,,"-7.1%",,,,"67%","33%",,,"67%","67%","33%","21%",,,"33%","48.1%","47.1%",3.34,1.37,1.33
"2025-01-19","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-19","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-19","LGD Gaming",3,0,3,34.9,51,76,0.67,1.21,,"-7.3%",,,,"33%","67%",,,"67%","67%","0%","45%",,,"20%","47.4%","47.8%",3.17,1.39,1.51
"2025-01-19","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-19","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
"2025-01-19","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-19","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-19","Team WE",3,0,3,33,35,59,0.59,0.95,,"-10.9%",,,,"67%","33%",,,"33%","56%","67%","55%",,,"50%","48.5%","42.8%",3.36,1.41,1.37
"2025-01-19","ThunderTalk Gaming",4,3,1,35,65,50,1.3,0.82,,"5.5%",,,,"75%","25%",,,"50%","29%","75%","67%",,,"71%","50.1%","53.2%",3.53,1.47,1.47
"2025-01-19","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-19","Ultra Prime",4,1,3,30,51,67,0.76,0.98,,"-11.9%",,,,"50%","25%",,,"25%","38%","50%","44%",,,"67%","47.9%","47.2%",3.3,1.52,1.44
"2025-01-19","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-20","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-20","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-20","EDward Gaming",3,0,3,33.7,27,58,0.47,0.84,,"-7.1%",,,,"67%","33%",,,"67%","67%","33%","21%",,,"33%","48.1%","47.1%",3.34,1.37,1.33
"2025-01-20","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-20","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-20","JD Gaming",3,3,0,33.7,57,22,2.59,0.78,,"7.2%",,,,"67%","33%",,,"67%","78%","100%","58%",,,"25%","50.9%","49.5%",3.75,1.31,1.44
"2025-01-20","LGD Gaming",3,0,3,34.9,51,76,0.67,1.21,,"-7.3%",,,,"33%","67%",,,"67%","67%","0%","45%",,,"20%","47.4%","47.8%",3.17,1.39,1.51
"2025-01-20","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-20","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
"2025-01-20","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-20","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-20","Team WE",3,0,3,33,35,59,0.59,0.95,,"-10.9%",,,,"67%","33%",,,"33%","56%","67%","55%",,,"50%","48.5%","42.8%",3.36,1.41,1.37
"2025-01-20","ThunderTalk Gaming",4,3,1,35,65,50,1.3,0.82,,"5.5%",,,,"75%","25%",,,"50%","29%","75%","67%",,,"71%","50.1%","53.2%",3.53,1.47,1.47
"2025-01-20","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-20","Ultra Prime",7,1,6,31.6,73,124,0.59,0.89,,"-9.9%",,,,"43%","43%",,,"29%","31%","29%","43%",,,"71%","48.4%","48.6%",3.33,1.52,1.57
"2025-01-20","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-21","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-21","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-21","EDward Gaming",7,1,6,32.5,80,128,0.63,0.91,,"-6.6%",,,,"57%","29%",,,"43%","45%","43%","29%",,,"25%","48.9%","46.8%",3.43,1.39,1.38
"2025-01-21","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-21","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-21","JD Gaming",3,3,0,33.7,57,22,2.59,0.78,,"7.2%",,,,"67%","33%",,,"67%","78%","100%","58%",,,"25%","50.9%","49.5%",3.75,1.31,1.44
"2025-01-21","LGD Gaming",3,0,3,34.9,51,76,0.67,1.21,,"-7.3%",,,,"33%","67%",,,"67%","67%","0%","45%",,,"20%","47.4%","47.8%",3.17,1.39,1.51
"2025-01-21","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-21","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
"2025-01-21","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-21","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-21","Team WE",3,0,3,33,35,59,0.59,0.95,,"-10.9%",,,,"67%","33%",,,"33%","56%","67%","55%",,,"50%","48.5%","42.8%",3.36,1.41,1.37
"2025-01-21","ThunderTalk Gaming",8,6,2,33.3,135,103,1.31,0.89,,"5.9%",,,,"63%","50%",,,"63%","50%","63%","66%",,,"75%","50.3%","53.3%",3.43,1.51,1.6
"2025-01-21","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-21","Ultra Prime",7,1,6,31.6,73,124,0.59,0.89,,"-9.9%",,,,"43%","43%",,,"29%","31%","29%","43%",,,"71%","48.4%","48.6%",3.33,1.52,1.57
"2025-01-21","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-22","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-22","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-22","EDward Gaming",7,1,6,32.5,80,128,0.63,0.91,,"-6.6%",,,,"57%","29%",,,"43%","45%","43%","29%",,,"25%","48.9%","46.8%",3.43,1.39,1.38
"2025-01-22","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-22","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-22","JD Gaming",3,3,0,33.7,57,22,2.59,0.78,,"7.2%",,,,"67%","33%",,,"67%","78%","100%","58%",,,"25%","50.9%","49.5%",3.75,1.31,1.44
"2025-01-22","LGD Gaming",6,3,3,33.1,109,98,1.11,1.04,,"2.3%",,,,"50%","50%",,,"67%","64%","50%","74%",,,"50%","49.5%","49.5%",3.27,1.34,1.63
"2025-01-22","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-22","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
"2025-01-22","Oh My God",3,0,3,33.8,34,57,0.6,0.9,,"-9.0%",,,,"0%","33%",,,"33%","50%","33%","50%",,,"0%","49.9%","46.0%",3.61,1.34,1.49
"2025-01-22","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-22","Team WE",6,0,6,32.1,57,117,0.49,0.9,,"-11.3%",,,,"50%","50%",,,"33%","47%","33%","26%",,,"29%","48.5%","45.8%",3.43,1.45,1.38
"2025-01-22","ThunderTalk Gaming",8,6,2,33.3,135,103,1.31,0.89,,"5.9%",,,,"63%","50%",,,"63%","50%","63%","66%",,,"75%","50.3%","53.3%",3.43,1.51,1.6
"2025-01-22","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-22","Ultra Prime",7,1,6,31.6,73,124,0.59,0.89,,"-9.9%",,,,"43%","43%",,,"29%","31%","29%","43%",,,"71%","48.4%","48.6%",3.33,1.52,1.57
"2025-01-22","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-23","Anyone's Legend",3,3,0,34.9,76,51,1.49,1.21,,"7.3%",,,,"67%","33%",,,"33%","33%","100%","55%",,,"80%","52.6%","52.2%",3.41,1.3,1.82
"2025-01-23","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-23","EDward Gaming",7,1,6,32.5,80,128,0.63,0.91,,"-6.6%",,,,"57%","29%",,,"43%","45%","43%","29%",,,"25%","48.9%","46.8%",3.43,1.39,1.38
"2025-01-23","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-23","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-23","JD Gaming",8,6,2,30.8,128,79,1.62,0.84,,"9.2%",,,,"63%","38%",,,"50%","56%","75%","61%",,,"13%","51.8%","51.4%",3.47,1.24,1.35
"2025-01-23","LGD Gaming",6,3,3,33.1,109,98,1.11,1.04,,"2.3%",,,,"50%","50%",,,"67%","64%","50%","74%",,,"50%","49.5%","49.5%",3.27,1.34,1.63
"2025-01-23","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-23","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
"2025-01-23","Oh My God",8,2,6,30.8,91,128,0.71,0.89,,"-9.9%",,,,"25%","50%",,,"50%","54%","38%","43%",,,"57%","48.5%","47.0%",3.31,1.24,1.35
"2025-01-23","Royal Never Give Up",4,3,1,35.4,60,42,1.43,0.72,,"4.3%",,,,"75%","100%",,,"50%","54%","25%","45%",,,"60%","50.2%","53.2%",3.3,1.31,1.59
"2025-01-23","Team WE",6,0,6,32.1,57,117,0.49,0.9,,"-11.3%",,,,"50%","50%",,,"33%","47%","33%","26%",,,"29%","48.5%","45.8%",3.43,1.45,1.38
"2025-01-23","ThunderTalk Gaming",8,6,2,33.3,135,103,1.31,0.89,,"5.9%",,,,"63%","50%",,,"63%","50%","63%","66%",,,"75%","50.3%","53.3%",3.43,1.51,1.6
"2025-01-23","Top Esports",3,3,0,33,59,35,1.69,0.95,,"10.9%",,,,"33%","67%",,,"67%","44%","33%","45%",,,"50%","51.5%","57.2%",3.27,1.31,1.59
"2025-01-23","Ultra Prime",7,1,6,31.6,73,124,0.59,0.89,,"-9.9%",,,,"43%","43%",,,"29%","31%","29%","43%",,,"71%","48.4%","48.6%",3.33,1.52,1.57
"2025-01-23","Weibo Gaming",7,6,1,31.6,123,87,1.41,0.94,,"10.7%",,,,"71%","71%",,,"71%","57%","57%","54%",,,"67%","51.3%","53.3%",3.4,1.28,1.66
"2025-01-24","Anyone's Legend",7,6,1,36.6,158,96,1.65,0.99,,"7.5%",,,,"71%","43%",,,"57%","48%","86%","67%",,,"82%","50.8%","51.1%",3.44,1.36,1.66
"2025-01-24","Bilibili Gaming",3,3,0,33.7,58,27,2.15,0.84,,"7.1%",,,,"33%","67%",,,"33%","33%","67%","79%",,,"67%","51.9%","52.9%",3.22,1.35,1.99
"2025-01-24","EDward Gaming",7,1,6,32.5,80,128,0.63,0.91,,"-6.6%",,,,"57%","29%",,,"43%","45%","43%","29%",,,"25%","48.9%","46.8%",3.43,1.39,1.38
"2025-01-24","FunPlus Phoenix",4,1,3,35.4,42,60,0.7,0.72,,"-4.3%",,,,"25%","0%",,,"50%","46%","75%","55%",,,"40%","49.8%","46.8%",3.31,1.34,1.62
"2025-01-24","Invictus Gaming",4,1,3,32.3,48,65,0.74,0.87,,"-0.4%",,,,"0%","50%",,,"50%","33%","75%","33%",,,"0%","51.1%","45.8%",3.25,1.34,1.56
"2025-01-24","JD Gaming",8,6,2,30.8,128,79,1.62,0.84,,"9.2%",,,,"63%","38%",,,"50%","56%","75%","61%",,,"13%","51.8%","51.4%",3.47,1.24,1.35
"2025-01-24","LGD Gaming",6,3,3,33.1,109,98,1.11,1.04,,"2.3%",,,,"50%","50%",,,"67%","64%","50%","74%",,,"50%","49.5%","49.5%",3.27,1.34,1.63
"2025-01-24","LNG Esports",4,1,3,35,50,66,0.76,0.82,,"-5.5%",,,,"25%","75%",,,"50%","71%","25%","33%",,,"29%","49.9%","46.8%",3.37,1.33,1.4
"2025-01-24","Ninjas in Pyjamas",4,3,1,32.3,65,48,1.35,0.87,,"0.4%",,,,"100%","50%",,,"50%","67%","25%","67%",,,"100%","48.9%","54.2%",3.12,1.18,1.45
